_id,name,property_type,room_type,bed_type,minimum_nights,maximum_nights,cancellation_policy,accommodates,bedrooms,beds,number_of_reviews,bathrooms,price,cleaning_fee,extra_people,guests_included,review_scores,host_id,host_name,host_location,host_response_time,host_neighbourhood,host_response_rate,host_identity_verified,host_total_listings_count,suburb,government_area,market,country,country_code,location_type,longitude,latitude,availability_30,availability_60,availability_90,availability_365,amenities
18250284,Central Park North $140 - 1 BR with yard,Apartment,Private room,Real Bed,2,1125,moderate,4,2,4,45,1,140,40,70,2,98,126116466,James,"New York, New York, United States",within an hour,Harlem,100,False,1,Manhattan,Harlem,New York,United States,US,Point,-73.95487,40.80142,27,53,83,172,"['Air conditioning', 'Cable TV', 'Carbon monoxide detector', 'Dog(s)', 'Essentials', 'Family/kid friendly', 'Fire extinguisher', 'First aid kit', 'Hangers', 'Heating', 'Host greets you', 'Internet', 'Kitchen', 'Lock on bedroom door', 'Pets allowed', 'Pets live on this property', 'Shampoo', 'Smoke detector', 'TV', 'TV', 'Wifi', 'translation missing: en.hosting_amenity_50']"
18338274,Character renovated house close to city,House,Entire home/apt,Real Bed,2,35,moderate,6,4,4,56,1,264,90,0,6,98,59940377,Bill,"Sydney, New South Wales, Australia",Not Specified,Glebe,Not Specified,True,1,Glebe,Sydney,Sydney,Australia,AU,Point,151.18843,-33.87791,0,0,0,0,"['Air conditioning', 'Bathtub', 'Bed linens', 'Carbon monoxide detector', 'Cooking basics', 'Dishes and silverware', 'Dishwasher', 'Dryer', 'Essentials', 'Extra pillows and blankets', 'Family/kid friendly', 'Fireplace guards', 'Flat path to front door', 'Garden or backyard', 'Hair dryer', 'Hangers', 'Heating', 'Hot water', 'Indoor fireplace', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Lockbox', 'Long term stays allowed', 'Luggage dropoff allowed', 'Microwave', 'Oven', 'Paid parking off premises', 'Patio or balcony', 'Private entrance', 'Refrigerator', 'Room-darkening shades', 'Self check-in', 'Shampoo', 'Smoke detector', 'Step-free access', 'Step-free access', 'Step-free access', 'Stove', 'TV', 'Washer', 'Wifi', 'translation missing: en.hosting_amenity_50']"
186655,Charming Family House with Garden (6981/AL),Townhouse,Entire home/apt,Real Bed,1,15,strict_14_with_grace_period,6,3,4,171,1,55,20,0,1,95,897112,Helena,"Porto, Porto, Portugal",within a few hours,Not Specified,90,False,1,Not Specified,Lordelo do Ouro e Massarelos,Porto,Portugal,PT,Point,-8.65228,41.15206,0,11,28,223,"['Baby bath', 'Bed linens', 'Cable TV', 'Changing table', 'Children’s books and toys', 'Children’s dinnerware', 'Cooking basics', 'Dishes and silverware', 'Family/kid friendly', 'Fire extinguisher', 'First aid kit', 'Free street parking', 'Garden or backyard', 'Hair dryer', 'High chair', 'Host greets you', 'Hot water', 'Kitchen', 'Microwave', 'Outlet covers', 'Pack ’n Play/travel crib', 'Refrigerator', 'Room-darkening shades', 'Single level home', 'Stove', 'TV', 'Wifi']"
19028601,"Double room, livingroom and terrace",Apartment,Private room,Real Bed,15,1124,strict_14_with_grace_period,2,1,1,6,1,25,30,15,1,100,124450485,Andrea,ES,Not Specified,Not Specified,Not Specified,False,1,Vila de Gràcia,la Vila de Gràcia,Barcelona,Spain,ES,Point,2.15207,41.40124,0,0,0,0,"['Essentials', 'Hangers', 'Kitchen', 'Laptop friendly workspace', 'Smoking allowed', 'Wifi', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50']"
19036802,Luminous Vintage Room near Plaza España,Apartment,Private room,Real Bed,2,1125,strict_14_with_grace_period,2,1,2,87,1,25,4,20,2,91,7956108,Stephanie & Edgardo,"Barcelona, Catalonia, Spain",within an hour,Not Specified,100,True,3,Sants-Montjuïc,la Marina de Port,Barcelona,Spain,ES,Point,2.13769,41.3646,3,13,30,75,"['Bed linens', 'Buzzer/wireless intercom', 'Coffee maker', 'Dishes and silverware', 'Elevator', 'Essentials', 'Extra pillows and blankets', 'First aid kit', 'Free street parking', 'Hair dryer', 'Hangers', 'Heating', 'Host greets you', 'Hot water', 'Iron', 'Kitchen', 'Lock on bedroom door', 'Luggage dropoff allowed', 'Microwave', 'Paid parking off premises', 'Private entrance', 'Refrigerator', 'Safety card', 'Shampoo', 'Wifi', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50']"
19057068,Conduit Rd Luxury Mid-Levels Apt,Apartment,Entire home/apt,Real Bed,3,1125,strict_14_with_grace_period,3,1,1,1,1,1499,500,0,1,0,131896044,Niels,HK,Not Specified,The Peak,Not Specified,False,1,Central & Western District,Central & Western,Hong Kong,Hong Kong,HK,Point,114.14943,22.27814,0,0,0,0,"['Air conditioning', 'Dryer', 'Essentials', 'Family/kid friendly', 'Hair dryer', 'Hangers', 'Internet', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Shampoo', 'TV', 'Washer', 'Wifi']"
19199353,Spacious 1 Bed in the heart of Manhattan,Apartment,Entire home/apt,Real Bed,2,20,strict_14_with_grace_period,4,1,2,11,1,196,110,0,1,85,80242044,Vk,GB,within an hour,Greenwich Village,100,False,1,Manhattan,Greenwich Village,New York,United States,US,Point,-74.00122,40.73,2,8,8,8,"['Essentials', 'Family/kid friendly', 'Hangers', 'Heating', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Private entrance', 'Shampoo', 'Smoke detector', 'Wifi', 'translation missing: en.hosting_amenity_50']"
19273862,Beau et grand appartement près de TOUT !,Apartment,Entire home/apt,Real Bed,1,23,moderate,6,3,4,7,2,81,Not Specified,0,1,86,118986906,Rina,CA,Not Specified,Verdun,Not Specified,False,1,Verdun,Verdun,Montreal,Canada,CA,Point,-73.57117,45.46199,0,0,0,0,"['Dryer', 'Essentials', 'Family/kid friendly', 'Kitchen', 'Safety card', 'Smoke detector', 'TV', 'Washer', 'Wifi']"
19376053,Bright and airy in the heart of Chippendale,Apartment,Entire home/apt,Real Bed,1,1125,strict_14_with_grace_period,4,2,2,73,1,195,149,0,2,94,47357384,Andrew,"New South Wales, Australia",within an hour,Surry Hills,100,True,9,Chippendale,Sydney,Sydney,Australia,AU,Point,151.20129,-33.88749,12,18,33,114,"['Bed linens', 'Cooking basics', 'Dishes and silverware', 'Dishwasher', 'Dryer', 'Elevator', 'Essentials', 'Family/kid friendly', 'Hair dryer', 'Hangers', 'Heating', 'Hot water', 'Internet', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Lockbox', 'Long term stays allowed', 'Microwave', 'Oven', 'Paid parking off premises', 'Patio or balcony', 'Private entrance', 'Private living room', 'Refrigerator', 'Self check-in', 'Shampoo', 'Single level home', 'Smoke detector', 'Stove', 'Washer', 'Wifi', 'translation missing: en.hosting_amenity_50']"
1940174,COPACABANA luxurious apartment 2BR,Apartment,Entire home/apt,Real Bed,3,1124,strict_14_with_grace_period,6,2,4,95,2,298,100,0,1,98,10035603,Rafael,"Niteroi, Rio de Janeiro, Brazil",within an hour,Copacabana,100,False,1,Copacabana,Copacabana,Rio De Janeiro,Brazil,BR,Point,-43.18899327109758,-22.979091504554468,7,30,60,311,"['Air conditioning', 'Beachfront', 'Building staff', 'Buzzer/wireless intercom', 'Cable TV', 'Coffee maker', 'Cooking basics', 'Dishes and silverware', 'Doorman', 'Elevator', 'Essentials', 'Family/kid friendly', 'Fire extinguisher', 'Free street parking', 'Hair dryer', 'Hangers', 'Hot water', 'Internet', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Long term stays allowed', 'Microwave', 'Oven', 'Paid parking off premises', 'Refrigerator', 'Self check-in', 'Shampoo', 'Smoking allowed', 'Stove', 'TV', 'Washer', 'Wifi']"
19499999,Habitación privada en el corazón de Gracia,Apartment,Private room,Real Bed,2,1125,strict_14_with_grace_period,1,1,1,8,1,30,10,0,1,100,80536835,Ines,"Barcelona, Catalonia, Spain",Not Specified,Not Specified,Not Specified,False,1,Vila de Gràcia,la Vila de Gràcia,Barcelona,Spain,ES,Point,2.15266,41.40163,0,0,0,0,"['Essentials', 'Hair dryer', 'Host greets you', 'Hot water', 'Kitchen', 'Laptop friendly workspace', 'Paid parking on premises', 'Shampoo', 'Washer', 'Wifi']"
19550665,Amazing single room in Sagrada Familia area!!,Apartment,Private room,Real Bed,1,1125,moderate,1,1,1,8,1,30,Not Specified,0,1,89,69780696,Sergio,"Barcelona, Catalonia, Spain",within a day,El Clot,80,True,3,Sant Martí,el Clot,Barcelona,Spain,ES,Point,2.18479,41.40548,29,59,89,179,"['Buzzer/wireless intercom', 'Elevator', 'Essentials', 'First aid kit', 'Hair dryer', 'Hangers', 'Kitchen', 'Laptop friendly workspace', 'Shampoo', 'Smoking allowed', 'TV', 'Washer', 'Wheelchair accessible', 'Wifi']"
19574869,"Bronte apt, beautiful ocean views, huge balcony!!!",Apartment,Entire home/apt,Real Bed,2,3,moderate,4,2,2,41,1,290,120,40,4,89,2804445,Ruby,"Clovelly, New South Wales, Australia",within a few hours,Not Specified,88,False,1,Tamarama,Waverley,Sydney,Australia,AU,Point,151.26842,-33.89923,27,57,87,88,"['Bed linens', 'Cooking basics', 'Dishes and silverware', 'Essentials', 'Family/kid friendly', 'First aid kit', 'Free street parking', 'Hair dryer', 'Hangers', 'Heating', 'Hot water', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Lockbox', 'Long term stays allowed', 'Microwave', 'Oven', 'Patio or balcony', 'Private entrance', 'Refrigerator', 'Self check-in', 'Shampoo', 'Smoke detector', 'Stove', 'TV', 'Washer', 'Wifi']"
19599721,Ensuite Central and Convenient 1 Bedroom Waterloo,Apartment,Private room,Real Bed,1,1125,flexible,2,1,1,15,1,70,Not Specified,0,1,91,131440319,Huy,Australia,within an hour,Waterloo,100,False,3,Waterloo,Sydney,Sydney,Australia,AU,Point,151.21444,-33.89914,0,0,16,291,"['Air conditioning', 'BBQ grill', 'Bed linens', 'Dryer', 'Essentials', 'Extra pillows and blankets', 'Garden or backyard', 'Gym', 'Hangers', 'Heating', 'Hot water', 'Kitchen', 'Laptop friendly workspace', 'Pool', 'Shampoo', 'Smoke detector', 'Washer', 'Wifi']"
19961067,Spacious apartment in the heart of Downtown MTL,Apartment,Entire home/apt,Real Bed,1,25,strict_14_with_grace_period,13,3,5,57,2,600,80,0,9,98,16547597,Hernan,"Montreal, Quebec, Canada",within an hour,Downtown Montreal,100,False,1,Downtown Montreal,Ville-Marie,Montreal,Canada,CA,Point,-73.57789,45.49943,1,1,1,2,"['Air conditioning', 'Carbon monoxide detector', 'Dryer', 'Essentials', 'Fire extinguisher', 'First aid kit', 'Hangers', 'Heating', 'Host greets you', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Paid parking off premises', 'Shampoo', 'Smoke detector', 'Smoking allowed', 'Suitable for events', 'TV', 'Washer', 'Wifi']"
19576456,LUXURY ★ Tropical Hawaiian  ★ OCEANFRONT ★ VIEWS!,Apartment,Entire home/apt,Real Bed,3,180,strict_14_with_grace_period,4,1,1,56,1,225,175,0,1,98,4911735,Rhett,"Olympia, Washington, United States",within an hour,Napili/Honokowai,100,True,6,Westside,Lahaina,Maui,United States,US,Point,-156.67726,20.9753,0,8,18,229,"['BBQ grill', 'Bathtub', 'Beach essentials', 'Beachfront', 'Bed linens', 'Cable TV', 'Carbon monoxide detector', 'Cat(s)', 'Coffee maker', 'Cooking basics', 'Dishes and silverware', 'Dishwasher', 'Dog(s)', 'Dryer', 'Elevator', 'Essentials', 'Extra pillows and blankets', 'Family/kid friendly', 'First aid kit', 'Flat path to front door', 'Free parking on premises', 'Full kitchen', 'Garden or backyard', 'Hair dryer', 'Hangers', 'Hot water', 'Internet', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Long term stays allowed', 'Microwave', 'Oven', 'Patio or balcony', 'Pets live on this property', 'Pool', 'Refrigerator', 'Self check-in', 'Shampoo', 'Single level home', 'Smart lock', 'Smoke detector', 'Step-free access', 'Step-free access', 'Step-free access', 'Stove', 'TV', 'Washer', 'Waterfront', 'Well-lit path to entrance', 'Wide doorway', 'Wide doorway', 'Wide entryway', 'Wifi']"
19681765,Jolie chambre au coeur du Plateau Mont - Royal,Apartment,Private room,Real Bed,3,1125,flexible,2,1,1,0,1,46,Not Specified,10,1,0,81665877,Jean Jacques,CA,Not Specified,Mile End,Not Specified,False,1,Le Plateau-Mont-Royal,Le Plateau-Mont-Royal,Montreal,Canada,CA,Point,-73.58939,45.52138,29,59,89,179,"['Essentials', 'Hangers', 'Heating', 'Host greets you', 'Hot water', 'Kitchen', 'Laptop friendly workspace', 'Lock on bedroom door', 'Paid parking off premises', 'Private living room', 'TV', 'Washer', 'Wifi']"
19684176,DESIGNER RESIDENCE IN THE HEART OF HONG KONG,Apartment,Entire home/apt,Real Bed,2,1125,flexible,2,1,1,0,1,997,Not Specified,0,1,0,43578814,Mikayla,Hong Kong,Not Specified,Sheung Wan,Not Specified,True,1,Sheung Wan,Central & Western,Hong Kong,Hong Kong,HK,Point,114.14886,22.28437,0,0,0,0,"['Air conditioning', 'Dryer', 'Elevator', 'Essentials', 'First aid kit', 'Hair dryer', 'Heating', 'Iron', 'Kitchen', 'Lock on bedroom door', 'Shampoo', 'TV', 'Washer', 'Wifi']"
19113128,TPC - Ribeira Marchands d’Or Apartment,Apartment,Entire home/apt,Real Bed,2,1125,moderate,3,1,2,77,1,60,15,15,2,85,133551018,Josiane,PT,within an hour,Not Specified,100,False,2,Not Specified,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Porto,Portugal,PT,Point,-8.6137,41.14211,30,60,90,362,"['Cable TV', 'Essentials', 'Family/kid friendly', 'Hair dryer', 'Heating', 'Internet', 'Iron', 'Kitchen', 'TV', 'Wifi']"
19172215,Brand new Poble Sec design flat next to Montjuïc,Apartment,Entire home/apt,Real Bed,6,1125,moderate,4,2,2,4,1,15,130,0,4,90,111885362,Laura & Alex,ES,within an hour,El Poble-sec,99,False,17,Sants-Montjuïc,el Poble Sec,Barcelona,Spain,ES,Point,2.16837,41.37295,0,0,0,250,"['Bed linens', 'Coffee maker', 'Cooking basics', 'Dishes and silverware', 'Essentials', 'Family/kid friendly', 'Hair dryer', 'Hangers', 'Heating', 'Host greets you', 'Hot water', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Long term stays allowed', 'Microwave', 'Oven', 'Patio or balcony', 'Refrigerator', 'Shampoo', 'Stove', 'TV', 'Washer', 'Wifi']"
19217460,MP Room for 2 persons bunk bed in shared apartment,Apartment,Private room,Real Bed,3,1125,strict_14_with_grace_period,3,1,1,13,1,32,20,20,2,77,79474803,Francisco,"Barcelona, Catalonia, Spain",within an hour,L'Antiga Esquerra de l'Eixample,92,False,3,Eixample,la Nova Esquerra de l'Eixample,Barcelona,Spain,ES,Point,2.14387,41.38765,27,57,87,87,"['Elevator', 'Essentials', 'Family/kid friendly', 'Kitchen', 'Lock on bedroom door', 'Shampoo', 'Wifi', 'translation missing: en.hosting_amenity_50']"
1931341,Cozy bedroom on Wall Street,Apartment,Private room,Real Bed,1,1125,flexible,1,1,1,0,1,40,Not Specified,0,1,0,9997988,Jagriti,"New York, New York, United States",Not Specified,Financial District,Not Specified,True,1,Manhattan,Financial District,New York,United States,US,Point,-74.0072,40.70602,0,0,0,0,"['Air conditioning', 'Buzzer/wireless intercom', 'Doorman', 'Elevator', 'Heating', 'Kitchen', 'Wifi']"
19326382,Robissey,Apartment,Private room,Real Bed,1,7,flexible,1,1,1,0,1,58,Not Specified,0,1,0,135370402,Fatih,"Istanbul, İstanbul, Turkey",Not Specified,Not Specified,Not Specified,False,1,Beyoglu,Beyoglu,Istanbul,Turkey,TR,Point,28.97954,41.0297,0,0,0,0,"['Dryer', 'Essentials', 'Hair dryer', 'Hangers', 'Heating', 'Kitchen', 'Laptop friendly workspace', 'Shampoo', 'Smoking allowed', 'TV', 'Washer', 'Wifi', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50']"
19340381,CHARMING STUDIO WITH GARDEN,Apartment,Entire home/apt,Real Bed,2,31,strict_14_with_grace_period,2,0,1,89,1,54,71,0,1,96,95046258,Marina,"Montreal, Quebec, Canada",within an hour,Gay Village,100,False,2,Downtown Montreal,Ville-Marie,Montreal,Canada,CA,Point,-73.55441,45.51722,10,40,48,107,"['Bathtub', 'Bed linens', 'Cable TV', 'Coffee maker', 'Cooking basics', 'Crib', 'Dishes and silverware', 'Essentials', 'Extra pillows and blankets', 'Family/kid friendly', 'Fire extinguisher', 'First aid kit', 'Free street parking', 'Garden or backyard', 'Hair dryer', 'Hangers', 'Heating', 'Hot water', 'Kitchen', 'Long term stays allowed', 'Microwave', 'Other', 'Oven', 'Private entrance', 'Refrigerator', 'Shampoo', 'Smoke detector', 'Step-free access', 'Step-free access', 'Step-free access', 'Step-free access', 'Stove', 'TV', 'Wifi']"
19592720,The Porto Concierge - Family Heritage,Apartment,Entire home/apt,Real Bed,2,1125,flexible,4,2,2,12,1,85,15,10,2,87,137730767,Carlos,PT,Not Specified,Not Specified,Not Specified,False,1,Not Specified,Campanhã,Porto,Portugal,PT,Point,-8.59071,41.15222,0,0,0,261,"['Air conditioning', 'Bed linens', 'Cable TV', 'Elevator', 'Essentials', 'Family/kid friendly', 'Fire extinguisher', 'First aid kit', 'Free parking on premises', 'Hair dryer', 'Hangers', 'Heating', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'TV', 'Washer', 'Wifi']"
19865003,Single room Barcelona center,Apartment,Private room,Real Bed,1,1125,moderate,1,1,1,25,1,17,10,0,1,92,9733506,Jonás,"Barcelona, Catalonia, Spain",within an hour,Sant Antoni,90,True,1,Eixample,Sant Antoni,Barcelona,Spain,ES,Point,2.15252,41.37667,0,0,19,185,"['Cooking basics', 'Dishes and silverware', 'Elevator', 'Essentials', 'Flat path to front door', 'Hangers', 'Heating', 'Kitchen', 'Laptop friendly workspace', 'Long term stays allowed', 'Luggage dropoff allowed', 'Microwave', 'Oven', 'Private entrance', 'Private living room', 'Refrigerator', 'Step-free access', 'Step-free access', 'Step-free access', 'Stove', 'TV', 'Washer', 'Wifi']"
19952004,19th floor apartment in the heart of downtown,Apartment,Entire home/apt,Real Bed,2,7,moderate,3,1,2,12,1,114,29,15,2,89,40550977,Allen,"Montreal, Quebec, Canada",Not Specified,Downtown Montreal,Not Specified,False,1,Downtown Montreal,Ville-Marie,Montreal,Canada,CA,Point,-73.57994,45.49181,0,0,0,0,"['Breakfast', 'Dryer', 'Elevator', 'Essentials', 'Hangers', 'Heating', 'Host greets you', 'Kitchen', 'Pets allowed', 'Pool', 'Shampoo', 'Smoke detector', 'Smoking allowed', 'TV', 'Washer', 'Wifi']"
18312333,AMAZING Waikiki Skytower Condo - Close Walk to Everything! - Waikiki Sky Tower Mountain 1 BDR on the 14th Floor,Condominium,Entire home/apt,Real Bed,3,90,strict_14_with_grace_period,4,1,2,1,1,113,148,0,4,80,92715155,Ali'I Beach Rentals,"Honolulu, Hawaii, United States",within an hour,Waikiki,94,False,71,Oʻahu,Primary Urban Center,Oahu,United States,US,Point,-157.82255,21.27708,3,21,48,237,"['Air conditioning', 'Bathtub', 'Cable TV', 'Elevator', 'Essentials', 'Hair dryer', 'Hangers', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Pool', 'Private entrance', 'Private living room', 'Shampoo', 'TV', 'Wifi']"
18358621,"LARGE LUXURY 2bed,w/King,Queen & Full, TIMES SQ",Apartment,Entire home/apt,Real Bed,1,120,strict_14_with_grace_period,6,2,3,77,1,350,95,40,4,98,3169815,Joe,"New York, New York, United States",within an hour,Hell's Kitchen,100,True,3,Hell's Kitchen,Hell's Kitchen,New York,United States,US,Point,-73.9886,40.76438,13,15,21,200,"['Air conditioning', 'Essentials', 'Family/kid friendly', 'Fire extinguisher', 'Hair dryer', 'Hangers', 'Heating', 'Indoor fireplace', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Smoke detector', 'TV', 'Wifi']"
18375815,Spacious private room close St. Barnabas Hospital,Apartment,Private room,Real Bed,2,90,moderate,2,1,1,27,1,38,25,20,1,90,127249880,Emma,"New York, New York, United States",within an hour,Tremont,100,True,2,The Bronx,Tremont,New York,United States,US,Point,-73.89299,40.84647,1,31,61,336,"['Accessible-height bed', 'Accessible-height toilet', 'Air conditioning', 'Bed linens', 'Cable TV', 'Carbon monoxide detector', 'Cleaning before checkout', 'Coffee maker', 'Cooking basics', 'Dishes and silverware', 'Dryer', 'Essentials', 'Ethernet connection', 'Family/kid friendly', 'Fire extinguisher', 'First aid kit', 'Free street parking', 'Hair dryer', 'Hangers', 'Heating', 'Hot water', 'Iron', 'Kitchen', 'Lock on bedroom door', 'Long term stays allowed', 'Microwave', 'Other', 'Oven', 'Paid parking off premises', 'Paid parking on premises', 'Refrigerator', 'Roll-in shower', 'Shampoo', 'Smoke detector', 'Step-free access', 'Step-free access', 'Step-free access', 'Stove', 'TV', 'Washer', 'Wide clearance to bed', 'Wide clearance to shower', 'Wide entryway', 'Wifi', 'toilet']"
